text,label,predicted,probabilities,confidence,is_correct
时如金,0,1,"[0.003946150653064251, 0.9960538148880005]",0.9960538148880005,False
放心吧，不会有富婆看上你的，不过别伤心，也许富婆的狗狗会看上你，毕竟你长的很符合它的口味。,1,1,"[3.369934347574599e-05, 0.9999662637710571]",0.9999662637710571,True
医院加强医院医疗安全管理监督检查机制建设，加强对医疗安全管理工作的监督检查 ,0,0,"[0.9999397993087769, 6.0197635320946574e-05]",0.9999397993087769,True
那丫,1,1,"[2.9076951250317506e-05, 0.9999709129333496]",0.9999709129333496,True
医疗护理服务技术创新提高护理质量 ,0,0,"[0.9999545812606812, 4.5461034460458905e-05]",0.9999545812606812,True
特别没水准,1,1,"[2.8725162337650545e-05, 0.9999712705612183]",0.9999712705612183,True
非常脑子里有哏儿吧，用不用我联系兽医给你开个颅？但是我看你这情况得眉毛以下截肢,1,1,"[2.8560532882693224e-05, 0.9999713897705078]",0.9999713897705078,True
又被骗了了,1,1,"[2.804085124807898e-05, 0.9999719858169556]",0.9999719858169556,True
好。牛,1,1,"[2.7408810638007708e-05, 0.9999725818634033]",0.9999725818634033,True
朋友们一起去玩篮球，锻炼身体，享受运动的乐趣 ,0,0,"[0.9999407529830933, 5.9248814068268985e-05]",0.9999407529830933,True
愿一生有你相伴 ,0,0,"[0.9999289512634277, 7.107577403075993e-05]",0.9999289512634277,True
感恩每一个美丽的风景与难忘的瞬间带来的美好回忆与感动 ,0,0,"[0.9999502897262573, 4.97313667437993e-05]",0.9999502897262573,True
家人永远是最重要的 ,0,0,"[0.9998846054077148, 0.00011535301018739119]",0.9998846054077148,True
本研究旨在深入探究心血管疾病的复杂发病机制 ,0,0,"[0.9999434947967529, 5.648397927870974e-05]",0.9999434947967529,True
调查疾病的分布和影响因素 ,0,0,"[0.9999300241470337, 6.994896830292419e-05]",0.9999300241470337,True
你干嘛用屁股挡住住脸啊！🤔,1,1,"[3.06531619571615e-05, 0.9999693632125854]",0.9999693632125854,True
我和你妈压跷跷板我比你妈重我翘你妈,1,1,"[2.6921350581687875e-05, 0.9999730587005615]",0.9999730587005615,True
你的出生是杜蕾斯的一封道歉信,1,1,"[0.00028523470973595977, 0.9997147917747498]",0.9997147917747498,True
绝逼,1,1,"[2.9079947125865147e-05, 0.9999709129333496]",0.9999709129333496,True
回去。把。宁。母亲。灰。泡水。喝。，。可能。心情。会。好。一点。😊,1,1,"[3.2747266232036054e-05, 0.9999672174453735]",0.9999672174453735,True
扇他了,1,1,"[3.0526702175848186e-05, 0.999969482421875]",0.999969482421875,True
放心吧，不会有富婆看上你的，不过别伤心，也许富婆的狗会看上你，毕竟你长的很符合它的口味。啊,1,1,"[3.110316174570471e-05, 0.9999688863754272]",0.9999688863754272,True
操你妈逼吧,1,1,"[2.5807557904045098e-05, 0.999974250793457]",0.999974250793457,True
好你长的脑袋只是为了显高,1,1,"[2.829888035194017e-05, 0.9999717473983765]",0.9999717473983765,True
真又被骗了,1,1,"[2.7883786970051005e-05, 0.9999721050262451]",0.9999721050262451,True
怎么~着手~剁~家里~了~，~不~言语~呢~？~人家~爱情~动作片~还会~嗯~啊~，~那~十二生肖~里~没有~你~，~你~属~电线杆~子~的~啊~？,1,1,"[3.062829637201503e-05, 0.9999693632125854]",0.9999693632125854,True
Nuclear medicine provides accurate diagnosis. Nuclear medicine: nuclear medicine; accurate diagnosis: accurate diagnosis ,0,0,"[0.9999388456344604, 6.117599696153775e-05]",0.9999388456344604,True
特别渣渣,1,1,"[2.707371641008649e-05, 0.999972939491272]",0.999972939491272,True
回去把宁母亲灰泡水喝，可能心情会好一一点😊,1,1,"[4.4080690713599324e-05, 0.9999558925628662]",0.9999558925628662,True
毕加索。遇到。你。可以。直接。写生。了。哎。~,1,1,"[3.1481940823141485e-05, 0.9999685287475586]",0.9999685287475586,True
思想龌龊,1,1,"[4.3295749492244795e-05, 0.9999567270278931]",0.9999567270278931,True
操.你.妈.逼,1,1,"[2.6230711227981374e-05, 0.9999737739562988]",0.9999737739562988,True
《售后服务承诺》：明确售后服务内容，提高客户满意度 ,0,0,"[0.9999417066574097, 5.827748100273311e-05]",0.9999417066574097,True
感恩每一次成长的机遇 ,0,0,"[0.999943733215332, 5.6305379985133186e-05]",0.999943733215332,True
超声检查是一种无创、便捷的检查方法，可用于检查腹部、心血管等部位 ,0,0,"[0.9999018907546997, 9.80569384410046e-05]",0.9999018907546997,True
俗不不可耐,1,1,"[3.587361061363481e-05, 0.9999641180038452]",0.9999641180038452,True
你家户口本就一页的吗？,1,1,"[2.922846942965407e-05, 0.9999707937240601]",0.9999707937240601,True
太那丫,1,1,"[2.7816779038403183e-05, 0.9999722242355347]",0.9999722242355347,True
捧臭脚了,1,1,"[2.9304159397725016e-05, 0.9999706745147705]",0.9999706745147705,True
俗不可耐,1,1,"[4.0175753383664414e-05, 0.9999598264694214]",0.9999598264694214,True
傻x,1,1,"[2.701810808503069e-05, 0.999972939491272]",0.999972939491272,True
你是ETC吗 自动抬杠,1,1,"[2.9609285775222816e-05, 0.9999704360961914]",0.9999704360961914,True
Rehabilitation training enhances functional levels. Rehabilitation training: rehabilitation training; functional levels: functional levels ,0,0,"[0.9999427795410156, 5.725301889469847e-05]",0.9999427795410156,True
太欠吧,1,1,"[3.1146737455856055e-05, 0.9999688863754272]",0.9999688863754272,True
医疗护理沟通技巧创新构建和谐护患关系 ,0,0,"[0.9999552965164185, 4.4651464122580364e-05]",0.9999552965164185,True
好胡球,1,1,"[2.7926340408157557e-05, 0.9999721050262451]",0.9999721050262451,True
太死娘,1,1,"[2.632159521454014e-05, 0.9999736547470093]",0.9999736547470093,True
毕加索遇到你可以直接写写生了哎~,1,1,"[3.258419383200817e-05, 0.9999674558639526]",0.9999674558639526,True
真想|把|你|的|头|扭|下来|放在|洗衣机|里|搅|一|搅|，|刚好|能|洗|一缸|衣服|，|虽然|有点|臭|，|但|节约|水资源|刻不容缓|。,1,1,"[3.269116496085189e-05, 0.9999673366546631]",0.9999673366546631,True
感恩那些让我们变得更加坚强与成熟的经历 ,0,0,"[0.9999380111694336, 6.203936936799437e-05]",0.9999380111694336,True
好无语呢,1,1,"[3.238919816794805e-05, 0.9999675750732422]",0.9999675750732422,True
欢乐的水上活动享受清凉与欢乐的夏日时光释放压力与活力 ,0,0,"[0.9999481439590454, 5.1802264351863414e-05]",0.9999481439590454,True
真你丫的,1,1,"[2.6776275262818672e-05, 0.9999731779098511]",0.9999731779098511,True
感谢您的耐心指导 ,0,0,"[0.9999221563339233, 7.77803361415863e-05]",0.9999221563339233,True
挺好的，你说呢,0,0,"[0.9999240636825562, 7.595725764986128e-05]",0.9999240636825562,True
见解很深刻.学到了 ,0,0,"[0.9999488592147827, 5.114295709063299e-05]",0.9999488592147827,True
客户关系良好稳固长期合作 ,0,0,"[0.9999383687973022, 6.157280586194247e-05]",0.9999383687973022,True
太好无语,1,1,"[3.9274440496228635e-05, 0.9999607801437378]",0.9999607801437378,True
把你抱在怀里 你是我的桶装优乐美呢,1,1,"[3.4123244404327124e-05, 0.9999659061431885]",0.9999659061431885,True
你 干嘛 用 屁股 挡住 脸 啊 ！ 🤔,1,1,"[3.0459381378022954e-05, 0.999969482421875]",0.999969482421875,True
他会在业余时间学习舞蹈技巧，提高自己的舞蹈水平，展现自己的个性和魅力，享受舞蹈的艺术和乐趣，增强自己的身体素质和艺术素养，培养自己的自信和表现力 ,0,0,"[0.9999481439590454, 5.181555388844572e-05]",0.9999481439590454,True
不*知道*啊,1,1,"[3.112191188847646e-05, 0.9999688863754272]",0.9999688863754272,True
我我有毛病,1,1,"[2.8567152185132727e-05, 0.9999713897705078]",0.9999713897705078,True
操你老母逼,1,1,"[2.6331035769544542e-05, 0.9999736547470093]",0.9999736547470093,True
笑点+低,1,1,"[2.711469824134838e-05, 0.999972939491272]",0.999972939491272,True
胡球的,1,1,"[2.858890002244152e-05, 0.9999713897705078]",0.9999713897705078,True
真好牛,1,1,"[2.8729051336995326e-05, 0.9999712705612183]",0.9999712705612183,True
奇葩葩啊,1,1,"[2.914566357503645e-05, 0.9999709129333496]",0.9999709129333496,True
太欠呢,1,1,"[3.095136707997881e-05, 0.9999690055847168]",0.9999690055847168,True
焦虑、抑郁等 ,0,0,"[0.99988853931427, 0.00011143663141410798]",0.99988853931427,True
好二蛋,1,1,"[2.612705429783091e-05, 0.9999738931655884]",0.9999738931655884,True
制药企业开展药品不良反应监测，保障患者用药安全 ,0,0,"[0.9999496936798096, 5.0268059567315504e-05]",0.9999496936798096,True
社会保障制度持续完善 ,0,0,"[0.999925971031189, 7.399328023893759e-05]",0.999925971031189,True
太笑点低,1,1,"[2.7464988306746818e-05, 0.9999725818634033]",0.9999725818634033,True
傻。b,1,1,"[2.6635898393578827e-05, 0.9999734163284302]",0.9999734163284302,True
制定工作目标计划，努力达成目标 ,0,0,"[0.9999243021011353, 7.566201384179294e-05]",0.9999243021011353,True
我的心永远向着你 ,0,0,"[0.9999442100524902, 5.5808446631999686e-05]",0.9999442100524902,True
真死娘,1,1,"[2.6524236091063358e-05, 0.9999734163284302]",0.9999734163284302,True
医疗护理服务流程创新优化提高效率 ,0,0,"[0.9999557733535767, 4.425561201060191e-05]",0.9999557733535767,True
不-尊重-人,1,1,"[4.840284600504674e-05, 0.9999516010284424]",0.9999516010284424,True
爱骂人,1,1,"[9.347212471766397e-05, 0.9999065399169922]",0.9999065399169922,True
𝙁𝙐𝙉𝙉𝙉𝙔 𝙈𝙐𝘿 𝙋𝙀𝙀.,1,1,"[2.912396303145215e-05, 0.9999709129333496]",0.9999709129333496,True
真哈哈哈哈,1,1,"[3.1916089938022196e-05, 0.9999680519104004]",0.9999680519104004,True
奇葩 啊,1,1,"[2.8191943783895113e-05, 0.999971866607666]",0.999971866607666,True
真瞎闹,1,1,"[2.7573585612117313e-05, 0.9999724626541138]",0.9999724626541138,True
真丑,1,1,"[2.9295637432369404e-05, 0.9999706745147705]",0.9999706745147705,True
字字句句都在心头 ,0,0,"[0.9999254941940308, 7.445668597938493e-05]",0.9999254941940308,True
特别能得瑟,1,1,"[2.760596908046864e-05, 0.9999723434448242]",0.9999723434448242,True
回去把宁母亲灰泡水喝，可可能心情会好一点😊,1,1,"[4.3930242100032046e-05, 0.9999560117721558]",0.9999560117721558,True
感恩之心,0,0,"[0.9997945427894592, 0.00020547460007946938]",0.9997945427894592,True
文学活动创意满满激发文学热情 ,0,0,"[0.9999477863311768, 5.218573642196134e-05]",0.9999477863311768,True
特别瞎闹,1,1,"[2.7734133254853077e-05, 0.9999722242355347]",0.9999722242355347,True
《会议总结报告》：总结会议内容，明确下一步工作任务 ,0,0,"[0.9999032020568848, 9.683531243354082e-05]",0.9999032020568848,True
真酷，我也是,0,0,"[0.9999402761459351, 5.969047924736515e-05]",0.9999402761459351,True
真放心吧，不会有富婆看上你的，不过别伤心，也许富婆的狗会看上你，毕竟你长的很符合它的口味。,1,1,"[3.2203297450905666e-05, 0.9999678134918213]",0.9999678134918213,True
教育改革更加深化 ,0,0,"[0.9999009370803833, 9.908610081765801e-05]",0.9999009370803833,True
小屁,1,1,"[2.7448464607005008e-05, 0.9999725818634033]",0.9999725818634033,True
脑子里#有#哏#儿#吧#，#用#不用#我#联系#兽医#给#你#开个#颅#？#但是#我#看#你#这#情况#得#眉毛#以下#截肢,1,1,"[2.8655722417170182e-05, 0.9999713897705078]",0.9999713897705078,True
二货,1,1,"[2.7695892640622333e-05, 0.9999723434448242]",0.9999723434448242,True
项目预算合理规划杜绝浪费 ,0,0,"[0.9997754693031311, 0.00022456941951531917]",0.9997754693031311,True
她经常参加公益活动，帮助那些需要帮助的人 ,0,0,"[0.9998648166656494, 0.00013513572048395872]",0.9998648166656494,True
医疗护理服务创新均等化实现公平护理 ,0,0,"[0.9999468326568604, 5.317772229318507e-05]",0.9999468326568604,True
特别逗我,1,1,"[2.915530785685405e-05, 0.9999707937240601]",0.9999707937240601,True
操你🐎逼,1,1,"[2.6560714104562066e-05, 0.9999734163284302]",0.9999734163284302,True
欢乐的亲子游乐园之旅充满欢乐与回忆 ,0,0,"[0.9998989105224609, 0.00010108828428201377]",0.9998989105224609,True
更蠢,1,1,"[2.929261972894892e-05, 0.9999706745147705]",0.9999706745147705,True
逗b,1,1,"[2.7309690267429687e-05, 0.9999727010726929]",0.9999727010726929,True
请问您需要什么帮助? ,0,0,"[0.9999053478240967, 9.461731679039076e-05]",0.9999053478240967,True
奇葩+啊,1,1,"[2.664519524842035e-05, 0.9999732971191406]",0.9999732971191406,True
啊哈哈,1,1,"[3.102951086475514e-05, 0.9999690055847168]",0.9999690055847168,True
狗男人,1,1,"[2.780537397484295e-05, 0.9999722242355347]",0.9999722242355347,True
欢乐的气氛感染每一个人 ,0,0,"[0.9999374151229858, 6.257764471229166e-05]",0.9999374151229858,True
怎么着手剁家里了，不言语呢？人家爱情动作片还会嗯啊，那十二生肖里没有有你，你属电线杆子的啊？,1,1,"[3.0070043067098595e-05, 0.9999699592590332]",0.9999699592590332,True
挺装,1,1,"[2.9893344617448747e-05, 0.9999700784683228]",0.9999700784683228,True
情感真挚.写得很棒 ,0,0,"[0.9999465942382812, 5.3419353207573295e-05]",0.9999465942382812,True
表理呢,1,1,"[3.9991358789848164e-05, 0.9999600648880005]",0.9999600648880005,True
我很讨厌你  就像邻居吃了花椒，麻了隔壁,1,1,"[3.546529114828445e-05, 0.9999644756317139]",0.9999644756317139,True
毕加索_遇到_你_可以_直接_写生_了_哎_~,1,1,"[3.1221377867041156e-05, 0.9999687671661377]",0.9999687671661377,True
我~有~毛病,1,1,"[2.9478725991793908e-05, 0.999970555305481]",0.999970555305481,True
圣母病,1,1,"[2.960544588859193e-05, 0.9999704360961914]",0.9999704360961914,True
吃亏是福，我祝你，福如东海。呢,1,1,"[3.3199878089362755e-05, 0.9999667406082153]",0.9999667406082153,True
死人妖呢,1,1,"[2.848353142326232e-05, 0.9999715089797974]",0.9999715089797974,True
非常丫挺,1,1,"[2.716889684961643e-05, 0.9999728202819824]",0.9999728202819824,True
操操翻,1,1,"[2.8818094506277703e-05, 0.9999711513519287]",0.9999711513519287,True
𝙁.𝙐.𝙉.𝙉.𝙔. .𝙈.𝙐.𝘿. .𝙋.𝙀.𝙀..,1,1,"[3.75129675376229e-05, 0.9999624490737915]",0.9999624490737915,True
戏曲晚会韵味悠长传承经典艺术 ,0,0,"[0.9999217987060547, 7.81692288001068e-05]",0.9999217987060547,True
操翻翻,1,1,"[3.0528506613336504e-05, 0.999969482421875]",0.999969482421875,True
太贱,1,1,"[2.8549884518724866e-05, 0.9999713897705078]",0.9999713897705078,True
电影赏析深入透彻理解影片内涵 ,0,0,"[0.9999175071716309, 8.246050856541842e-05]",0.9999175071716309,True
没。水准,1,1,"[2.7809828679892235e-05, 0.9999722242355347]",0.9999722242355347,True
日妈,1,1,"[2.8370808649924584e-05, 0.9999716281890869]",0.9999716281890869,True
滚犊子,1,1,"[2.7541520466911606e-05, 0.9999724626541138]",0.9999724626541138,True
口淫,1,1,"[5.967266406514682e-05, 0.9999402761459351]",0.9999402761459351,True
表理吧,1,1,"[3.173317600158043e-05, 0.9999682903289795]",0.9999682903289795,True
参加行业展会，了解最新产品 ,0,0,"[0.9999123811721802, 8.766870450926945e-05]",0.9999123811721802,True
怎么着手剁家里了，不言语呢？人家爱情动作片还会嗯啊，那十二生肖肖里没有你，你属电线杆子的啊？,1,1,"[3.0231462005758658e-05, 0.9999697208404541]",0.9999697208404541,True
好你丫的,1,1,"[2.6873438400798477e-05, 0.9999731779098511]",0.9999731779098511,True
傻b呢,1,1,"[2.798461719066836e-05, 0.9999719858169556]",0.9999719858169556,True
专业性很强.佩服 ,0,0,"[0.9999502897262573, 4.9732698244042695e-05]",0.9999502897262573,True
死娘,1,1,"[2.745891106314957e-05, 0.9999725818634033]",0.9999725818634033,True
操你妈币,1,1,"[2.6581747079035267e-05, 0.9999734163284302]",0.9999734163284302,True
蠢死呢,1,1,"[2.7281368602416478e-05, 0.9999727010726929]",0.9999727010726929,True
我能说,1,1,"[5.394724939833395e-05, 0.9999459981918335]",0.9999459981918335,True
奇葩啊的,1,1,"[2.7172212867299095e-05, 0.9999728202819824]",0.9999728202819824,True
滚吧,1,1,"[3.25925211654976e-05, 0.9999674558639526]",0.9999674558639526,True
请问您需要什么具体说明? ,0,0,"[0.999832034111023, 0.00016787939239293337]",0.999832034111023,True
内些,1,1,"[3.089044912485406e-05, 0.9999691247940063]",0.9999691247940063,True
好表理,1,1,"[3.8624435546807945e-05, 0.9999613761901855]",0.9999613761901855,True
太哈哈哈哈,1,1,"[3.159150219289586e-05, 0.999968409538269]",0.999968409538269,True
我们会努力达到您的期望 ,0,0,"[0.9998835325241089, 0.00011647400970105082]",0.9998835325241089,True
欢乐的温泉之旅放松身心与心灵享受宁静与舒适缓解压力与疲劳 ,0,0,"[0.9999454021453857, 5.460791362565942e-05]",0.9999454021453857,True
我们会一起去河边钓鱼，享受宁静的时光，感受大自然的美好，放松自己的身心，缓解压力和疲劳，增进家人之间的感情和互动，增强自己的健康意识和自然观念，培养自己的户外活动兴趣和爱好 ,0,0,"[0.9999347925186157, 6.520638999063522e-05]",0.9999347925186157,True
放心#吧#，#不会#有#富婆#看上#你#的#，#不过#别#伤心#，#也许#富婆#的#狗#会#看#上#你#，#毕竟#你#长#的#很#符合#它#的#口味#。,1,1,"[3.0587310902774334e-05, 0.9999693632125854]",0.9999693632125854,True
诗歌朗诵情感真挚传递文学力量 ,0,0,"[0.9999505281448364, 4.9417834816267714e-05]",0.9999505281448364,True
太捧臭脚,1,1,"[2.976874020532705e-05, 0.9999701976776123]",0.9999701976776123,True
这文字太有感染力了 ,0,0,"[0.9998887777328491, 0.00011117011308670044]",0.9998887777328491,True
医疗护理安全文化建设提高安全意识 ,0,0,"[0.9999473094940186, 5.2724579290952533e-05]",0.9999473094940186,True
非常𝙁𝙐𝙉𝙉𝙔 𝙈𝙐𝘿 𝙋𝙀𝙀.,1,1,"[3.64247607649304e-05, 0.9999635219573975]",0.9999635219573975,True
来给我自拍一张 我看看你的全家福,1,1,"[2.8160020519862883e-05, 0.999971866607666]",0.999971866607666,True
真~屌丝,1,1,"[2.754062916210387e-05, 0.9999724626541138]",0.9999724626541138,True
好奇葩啊,1,1,"[2.970102650579065e-05, 0.9999703168869019]",0.9999703168869019,True
满满的温情.让人感动 ,0,0,"[0.999937891960144, 6.209927232703194e-05]",0.999937891960144,True
能别,1,1,"[3.739948442671448e-05, 0.999962568283081]",0.999962568283081,True
真想把你的头扭下来放在洗衣机里搅一搅，刚好能洗一缸衣服，虽然有点臭，节约水资源刻不容缓。,1,1,"[3.758609091164544e-05, 0.9999624490737915]",0.9999624490737915,True
太要脸,1,1,"[2.8413565814844333e-05, 0.9999716281890869]",0.9999716281890869,True
医疗服务更加便民 ,0,0,"[0.999941349029541, 5.859947486896999e-05]",0.999941349029541,True
瞎闹,1,1,"[2.9105416615493596e-05, 0.9999709129333496]",0.9999709129333496,True
写作很生动.很享受 ,0,0,"[0.9999408721923828, 5.9069636336062104e-05]",0.9999408721923828,True
没素质,1,1,"[3.193688826286234e-05, 0.9999680519104004]",0.9999680519104004,True
lowwb,1,1,"[2.6782659915625118e-05, 0.9999731779098511]",0.9999731779098511,True
婊里婊气,1,1,"[3.168974944856018e-05, 0.9999682903289795]",0.9999682903289795,True
真的。我,1,1,"[3.177105463691987e-05, 0.9999681711196899]",0.9999681711196899,True
民生改善更加明显 ,0,0,"[0.9999363422393799, 6.361499254126102e-05]",0.9999363422393799,True
写得让人心酸.感动 ,0,0,"[0.9999377727508545, 6.22135485173203e-05]",0.9999377727508545,True
项目管理科学高效确保成功 ,0,0,"[0.9999334812164307, 6.647056579822674e-05]",0.9999334812164307,True
隔着屏幕就感觉到你那俩眼珠子都离鸡了，眼睛给你算是糟践了，抠出来给我当炮儿踩还能听个响儿,1,1,"[2.9083885237923823e-05, 0.9999709129333496]",0.9999709129333496,True
清风拂面,0,0,"[0.9998736381530762, 0.0001263253652723506]",0.9998736381530762,True
胡球,1,1,"[3.446933988016099e-05, 0.9999655485153198]",0.9999655485153198,True
太lowb,1,1,"[2.7171643523615785e-05, 0.9999728202819824]",0.9999728202819824,True
真的~我,1,1,"[3.219368591089733e-05, 0.9999678134918213]",0.9999678134918213,True
请问您需要更多参考资料吗? ,0,0,"[0.999890923500061, 0.00010902532812906429]",0.999890923500061,True
《人力资源管理策略》：制定人力资源管理策略，提高管理效率 ,0,0,"[0.9999369382858276, 6.299837696133181e-05]",0.9999369382858276,True
你是我的好前辈,0,0,"[0.9999444484710693, 5.549712659558281e-05]",0.9999444484710693,True
你干嘛用屁股挡住脸啊！🤔呢,1,1,"[3.1088271498447284e-05, 0.9999688863754272]",0.9999688863754272,True
毕加索遇到你可以直接写生了哎~啊,1,1,"[3.023296085302718e-05, 0.9999697208404541]",0.9999697208404541,True
悲桑,1,1,"[0.00011931573681067675, 0.9998806715011597]",0.9998806715011597,True
俗俗不可耐,1,1,"[7.326049671974033e-05, 0.9999266862869263]",0.9999266862869263,True
文化建设更加深入 ,0,0,"[0.9999361038208008, 6.392099749064073e-05]",0.9999361038208008,True
医疗护理服务模式创新满足患者需求 ,0,0,"[0.9999535083770752, 4.64920412923675e-05]",0.9999535083770752,True
b脸了,1,1,"[2.81681859632954e-05, 0.999971866607666]",0.999971866607666,True
刚刚火葬场打电话过来，说妈粘锅了,1,1,"[3.715678758453578e-05, 0.9999628067016602]",0.9999628067016602,True
笑.死.个人,1,1,"[2.8003625629935414e-05, 0.9999719858169556]",0.9999719858169556,True
伪摇滚,1,1,"[5.3817566367797554e-05, 0.9999462366104126]",0.9999462366104126,True
吃亏|是|福|，|我祝|你|，|福如东海|。,1,1,"[2.981181205541361e-05, 0.9999701976776123]",0.9999701976776123,True
欢乐的亲子运动会充满活力 ,0,0,"[0.9999364614486694, 6.356867379508913e-05]",0.9999364614486694,True
装犊子,1,1,"[2.6892739697359502e-05, 0.9999730587005615]",0.9999730587005615,True
真的 我,1,1,"[3.54860931111034e-05, 0.9999644756317139]",0.9999644756317139,True
脑子有病,1,1,"[2.7704531021299772e-05, 0.9999723434448242]",0.9999723434448242,True
啥不拉几,1,1,"[3.181541251251474e-05, 0.9999681711196899]",0.9999681711196899,True
请问您觉得这个方案如何? ,0,0,"[0.9998435974121094, 0.00015634104784112424]",0.9998435974121094,True
你.长.的.脑袋.只是.为了.显高,1,1,"[2.8843032851000316e-05, 0.9999711513519287]",0.9999711513519287,True
奇葩啊啊,1,1,"[2.7706009859684855e-05, 0.9999723434448242]",0.9999723434448242,True
文学活动丰富多彩激发创作灵感 ,0,0,"[0.9999468326568604, 5.311112545314245e-05]",0.9999468326568604,True
感人至深的故事 ,0,0,"[0.999852180480957, 0.00014783692313358188]",0.999852180480957,True
脑子里有哏儿吧，用不用我联系兽医医给你开个颅？但是我看你这情况得眉毛以下截肢,1,1,"[2.9168433684390038e-05, 0.9999707937240601]",0.9999707937240601,True
学习跨学科知识，拓宽知识领域 ,0,0,"[0.9999381303787231, 6.188468250911683e-05]",0.9999381303787231,True
操翻吧,1,1,"[2.9032617021584883e-05, 0.9999709129333496]",0.9999709129333496,True
客户关系友好稳定长期合作 ,0,0,"[0.9999381303787231, 6.186007522046566e-05]",0.9999381303787231,True
奇葩。啊,1,1,"[2.798189416353125e-05, 0.9999719858169556]",0.9999719858169556,True
好 牛,1,1,"[2.8325390303507447e-05, 0.9999716281890869]",0.9999716281890869,True
你真是莎士比亚去个士字呢,1,1,"[2.9114049539202824e-05, 0.9999709129333496]",0.9999709129333496,True
客户需求迅速回应提升信任 ,0,0,"[0.9999377727508545, 6.218080670805648e-05]",0.9999377727508545,True
把你抱在怀里 你是我的桶装优乐美,1,1,"[8.276491280412301e-05, 0.9999172687530518]",0.9999172687530518,True
你~干嘛~用~屁股~挡住~脸~啊~！~🤔,1,1,"[3.0494607926812023e-05, 0.999969482421875]",0.999969482421875,True
好坏的人,1,1,"[7.258672849275172e-05, 0.9999274015426636]",0.9999274015426636,True
很开心，你也是,0,0,"[0.9999388456344604, 6.110462709330022e-05]",0.9999388456344604,True
操翻呢,1,1,"[2.8546948669827543e-05, 0.9999715089797974]",0.9999715089797974,True
喜小鱼,0,1,"[0.00011556428216863424, 0.9998843669891357]",0.9998843669891357,False
